# LAMMPS data file written by OVITO Basic 3.12.2

103363 atoms
4 atom types

-40.1340021241 243.1674348179 xlo xhi
-6.8836823031 390.2873458122 ylo yhi
-40.1340021241 150.0 zlo zhi

Atoms  # atomic

284087 4 48.2617 17.9629 47.8539
257246 3 58.9171 19.4071 50.057
257148 3 54.2812 20.9497 48.9377
257247 3 56.6527 20.8314 49.5197
257245 3 57.7933 18.7208 49.7118
284099 4 57.6239 17.6659 50.0099
257147 3 56.6113 19.4331 49.4256
257052 3 54.2741 19.5816 48.7236
257146 3 55.3834 18.8828 49.0364
284096 4 55.3857 17.8543 48.7181
284093 4 53.1596 17.9174 47.9393
257051 3 53.1026 18.9809 48.2332
257569 3 65.0362 21.3179 50.5633
257458 3 62.5962 21.3713 50.3899
257457 3 61.4162 20.7431 50.3315
257350 3 59.0442 20.8105 49.8708
257568 3 63.7757 20.644 50.5779
257566 3 64.989 18.5506 51.0706
284108 4 64.9364 17.4998 51.2357
257456 3 63.7282 19.2267 50.8042
257349 3 61.3388 19.3772 50.4595
257348 3 60.1318 18.7111 50.2559
257455 3 62.4223 18.6594 50.8434
284102 4 60.0974 17.6344 50.0918
284105 4 62.348 17.6379 51.1421
257926 3 72.3525 21.1522 50.6273
257684 3 67.4927 21.2684 50.7298
257803 3 69.9071 21.2627 50.6874
257925 3 71.1237 20.5353 50.7759
257683 3 66.2299 20.6035 50.84
257802 3 68.6992 20.5707 50.8903
257923 3 72.2534 18.4507 50.7272
284117 4 72.15 17.4318 50.3696
257801 3 71.082 19.1583 50.9934
257567 3 66.1684 19.2073 51.1441
257682 3 68.6545 19.2091 51.1791
257800 3 69.8652 18.5376 51.2742
257681 3 67.3919 18.5971 51.3381
258184 3 77.2039 21.1093 51.1182
258053 3 74.7565 21.1261 50.9518
258183 3 75.9897 20.4379 51.1081
258052 3 73.5316 20.4033 50.948
258318 3 78.409 20.366 51.1656
258316 3 79.5344 18.2862 51.3884
284126 4 79.5003 17.2486 51.1808
258182 3 78.3135 18.9278 51.3268
258051 3 75.9628 19.0359 51.1363
257924 3 73.5031 19.0383 50.8294
258050 3 74.6946 18.3916 51.0465
284120 4 74.6778 17.3233 51.1825
284129 4 81.9854 17.2675 51.2052
255997 3 1.3576 26.4704 46.6213
255985 3 1.34583 25.1628 46.1265
255982 3 1.37636 22.6121 44.9308
255999 3 0.146509 28.4418 47.3221
255988 3 -2.07186 28.1691 48.0458
255976 3 0.113884 23.2104 45.1683
255984 3 0.154618 24.526 45.8638
255987 3 0.172766 27.0811 47.0127
255979 3 -2.1731 26.9001 47.498
255978 3 -1.07716 25.208 46.0811
255986 3 -1.08108 26.3706 46.8632
284029 4 -3.10785 26.3328 47.6946
284028 4 -3.16329 25.1132 45.7055
255977 3 -2.19334 24.6048 45.5359
255975 3 -1.05688 22.5915 44.8493
284026 4 -3.08562 23.0615 44.3905
255972 3 -2.20211 23.3409 44.9165
256054 3 8.59117 26.2544 46.9798
256030 3 8.61873 24.8674 46.6858
256033 3 5.02828 28.4261 47.3139
256014 3 2.55355 28.5056 47.1436
256056 3 7.42753 28.365 47.4134
256032 3 7.41528 27.0279 46.9838
256029 3 7.36081 24.2708 46.3506
256009 3 7.3717 22.8573 46.1625
256013 3 5.01468 27.0959 46.9707
255998 3 2.57953 27.1319 46.8315
256031 3 6.18368 26.3669 46.7738
256011 3 6.17924 25.0138 46.4263
256012 3 3.81137 26.4564 46.6737
256008 3 6.16399 22.2424 45.9288
256010 3 5.00325 24.3702 46.116
255994 3 4.97355 23.0037 45.8295
255996 3 3.79121 25.0831 46.2409
255995 3 2.57783 24.5377 45.7939
255983 3 2.60387 23.2937 45.1969
256027 3 8.56234 22.119 46.2049
255993 3 3.79142 22.5089 45.2081
256147 3 15.8273 26.1483 46.9753
256111 3 15.8054 24.7584 46.7617
256149 3 14.666 28.1989 47.3587
256114 3 12.2571 28.2609 47.447
256083 3 9.79716 28.3046 47.5533
256113 3 14.6377 26.8169 47.2325
256110 3 14.582 24.0453 46.9282
256078 3 14.5619 22.6649 46.7051
256082 3 12.1854 26.8487 47.2748
256055 3 9.78127 26.9454 47.2135
256112 3 13.4129 26.1349 47.1887
256080 3 13.3522 24.7605 46.9538
256081 3 11.0024 26.2069 47.1416
256079 3 12.1607 24.0895 46.7154
256051 3 12.1867 22.6903 46.7146
256053 3 10.9817 24.8275 46.8345
256052 3 9.77071 24.1662 46.6793
256028 3 9.75833 22.7638 46.5805
256108 3 15.7925 22.0041 46.6122
256077 3 13.3429 21.9416 46.6742
256050 3 10.9443 22.0857 46.5589
256276 3 23.0703 26.1062 46.562
256228 3 23.0429 24.7403 46.326
256231 3 19.4793 28.1721 47.1145
256188 3 17.0619 28.2293 47.1072
